File,Line,Column,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/fd_inheritance.c,32,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,"	char buf[BUF_LEN + 1], fd_str[FD_STR_LEN + 1];",bb87011f09bb91d22954bf09d31fa7794b1908f05efb01df2b3faf13a615c266
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/fd_inheritance.c,40,7,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362)",,,CWE-362,"	fd = open(argv[1], O_RDONLY);",2846f69159bf967384671fa0dfd5fbd97ff2a7213dc481475627ba34d954da2e
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/fd_inheritor.c,29,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char buf[BUF_LEN + 1];,1ec295702b989929fdd5439fc8bee1012c599ef5f4f0cbed9f398d812622f5e3
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/fd_inheritor.c,37,7,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190)","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended)",,CWE-190,	fd = atoi(argv[1]);,b34b76365b59eef14d3f967db36577f328a4d4ffd83c40d304248afaaf1c9c8b
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/fork.c,35,8,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362)",,,CWE-362,"		fd = open(files[i], O_RDWR);",309b13ccf9993cbba49afaa3a52f57773ff7c61ae9413a85ccd86bc3d2fdc384
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/link_subset.c,154,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char perms[10];,68c948ab56e8b8cce37148aa677e024dd094150350ddd9d6a2f169bf3c496b1e
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/link_subset.c,204,3,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,		char perms[10];,68c948ab56e8b8cce37148aa677e024dd094150350ddd9d6a2f169bf3c496b1e
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/mmap.c,33,1,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,char buf[128];,a7e6ef4b73cb0cf74f88a6a9d4e04522c79ea9387f8f272e9d0ac542fa7168aa
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/mmap.c,54,5,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362)",,,CWE-362,"	fd=open(argv[1], O_CREAT|O_EXCL|O_RDWR, S_IWUSR|S_IRUSR);",6602738e6997efec67ad1aa950cc338a7444007e52209c8e26463412d0441f0b
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/mmap.c,79,8,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"	(void)memcpy(mptr, data, strlen(data));",356c6ca6ad65b6bbdfcb9bb0dbc9bc7ac8de85758c73522039d005e3370e32e7
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/named_pipe.c,27,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char buf[128];,a7e6ef4b73cb0cf74f88a6a9d4e04522c79ea9387f8f272e9d0ac542fa7168aa
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/named_pipe.c,83,5,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362)",,,CWE-362,"	fd=open(file, O_RDONLY, 0);",28389be4fa52c7ef0a794e942903c980a6647caa94118b5fb1ea5670b897f5ed
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/named_pipe.c,109,5,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362)",,,CWE-362,"	fd=open(file, O_WRONLY, 0);",60c25a5efcc3ec639a19f63f2fef181cc5de595616094c94155e1b91a50bfb32
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/net_raw.c,34,1,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,char data[BUFSIZE];,b1b80fa20a0a6e734db0aa62f005fe56854728964e0f1183f2ee98d24b8725c9
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/netdomain/test_multi_receive.c,70,25,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190)","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended)",,CWE-190,	local.sin_port = htons(atoi(bind_port));,0d7fca434606c587a813e2f177ee9d3378052fa308cf1dbb1a6959132d0e10f3
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/netdomain/test_multi_receive.c,134,25,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190)","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended)",,CWE-190,	local.sin_port = htons(atoi(bind_port));,0d7fca434606c587a813e2f177ee9d3378052fa308cf1dbb1a6959132d0e10f3
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/netdomain/test_multi_send.c,60,26,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190)","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended)",,CWE-190,	remote.sin_port = htons(atoi(remote_port));,aa615200600fe7646ec4959932231a2119cfe28578d130f07333fa1726fa05fc
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/netdomain/test_multi_send.c,64,25,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190)","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended)",,CWE-190,	local.sin_port = htons(atoi(bind_port));,0d7fca434606c587a813e2f177ee9d3378052fa308cf1dbb1a6959132d0e10f3
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/netdomain/test_multi_send.c,96,33,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190)","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended)",,CWE-190,        remote.sin_port = htons(atoi(remote_port));,aa615200600fe7646ec4959932231a2119cfe28578d130f07333fa1726fa05fc
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/netdomain/test_multi_send.c,100,32,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190)","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended)",,CWE-190,        local.sin_port = htons(atoi(bind_port));,0d7fca434606c587a813e2f177ee9d3378052fa308cf1dbb1a6959132d0e10f3
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/open.c,28,5,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362)",,,CWE-362,"	fd=open(argv[1], O_RDWR | O_CREAT, S_IWUSR | S_IRUSR);",3c4654946b0400115b6b749fddffabee8511aad80d2cb7e573f17f7c794e7a99
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/openat.c,66,10,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362)",,,CWE-362,"	dirfd = open(dir, O_RDONLY | O_DIRECTORY);",7455aecd0a991845304b887df7ddd023fd08d213f5cc142ef2343732d796b565
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/pipe.c,27,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char buf[128];,a7e6ef4b73cb0cf74f88a6a9d4e04522c79ea9387f8f272e9d0ac542fa7168aa
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/ptrace.c,229,28,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190)","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended)",,CWE-190,			case 'n': num_syscall = atoi(optarg); ,5b7d213c27b2324c9a1f07fe7f4dec7c4aa62702479beab0e9fbcfc5b85616d0
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/pwrite.c,32,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char in_buffer[strlen(bugger) +1];,ad7f0211e35de72dc747b989df80db5b8017bb24240e6aa6057df0115e4e598c
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/pwrite.c,51,7,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362)",,,CWE-362,"	fd = open(argv[1], O_CREAT|O_RDWR, S_IWUSR|S_IRUSR);",42ff45ca6eae77f604300c5743a8b1438b701df63d961616acee410358a4eb08
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/readdir.c,52,7,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362)",,,CWE-362,"	fd = open(dirname, O_RDONLY, 0);",94e6cd688021bcea449d1d5b1c49c78bc595f67f7a5341397fb2fca5a46b78dd
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/readdir.c,76,7,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362)",,,CWE-362,"	fd = open(dirname, O_RDONLY, 0);",94e6cd688021bcea449d1d5b1c49c78bc595f67f7a5341397fb2fca5a46b78dd
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/rw.c,30,1,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,char buf[128];,a7e6ef4b73cb0cf74f88a6a9d4e04522c79ea9387f8f272e9d0ac542fa7168aa
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/rw.c,50,5,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362)",,,CWE-362,"	fd=open(argv[1], O_CREAT|O_EXCL|O_RDWR, S_IWUSR|S_IRUSR);",6602738e6997efec67ad1aa950cc338a7444007e52209c8e26463412d0441f0b
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/socketpair.c,41,13,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190)","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended)",,CWE-190,		pair[0] = atoi(fd0);,ffc04c3427a44d043365d2052fb1dd27eeeff9e5806fc01908b715cc7b2fc31b
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/socketpair.c,42,13,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190)","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended)",,CWE-190,		pair[1] = atoi(fd1);,f5ce018c7342584c9b15dff231cefad99b53a9e8e8a897e85184dde4871fc3a4
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/socketpair.c,107,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char fd_str[32];,41ad160e1300477ea858c53e83f52d215862d932f430dddae968f73b23be095b
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/syscall_chroot.c,45,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"		memcpy (&tmp->dirent, dirent, sizeof (struct dirent));",18da09f3156c8d5ab20f84f5ee5dba1d12becc02835e5dc5521eab0e16f38262
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/syscall_query_module.c,19,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char buffer[BUFSIZE];,732a1e2d99d74c2ab632dd5938a095997dc4c5e63cd81724e4900809f445d8f5
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/syscall_setdomainname.c,23,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char saved_domain[BUFSIZE];,c9b7fdc292a7d265c144618ed7e29ca6f88c92006456790437365065933c4520
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/syscall_setdomainname.c,24,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char new_domain[BUFSIZE];,45a009d432aa3a8d23159cfe031179d6c63f8bd74edcd15773409a4fd4c4c8e1
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/syscall_sethostname.c,23,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char saved_hostname[BUFSIZE];,9e5d66d604425a7dc973c973077ed1fb725a3cfc622f9ed57be9a4cde1ff4a9b
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/syscall_sethostname.c,24,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char new_hostname[BUFSIZE];,476d11590c09fd1081fd7e629e313c837259cceadab551262fd2ecef3d803487
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/sysctl_proc.c,21,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,"	char read_buffer[BUFSIZE], verify_buffer[BUFSIZE];",94fded43b78c8d91834057052526e8e21a51516e9b0a08f3c38ed4b0085e4ced
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/sysctl_proc.c,31,8,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362)",,,CWE-362,"		fd = open(argv[1], O_RDONLY);",2846f69159bf967384671fa0dfd5fbd97ff2a7213dc481475627ba34d954da2e
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/sysctl_proc.c,46,8,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362)",,,CWE-362,"		fd = open(argv[1], O_WRONLY);",3182b10a330f99700319283991dd105cdb14e2cc517d14c0aa4954a03fc05778
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/sysctl_proc.c,62,8,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362)",,,CWE-362,"		fd = open(argv[1], O_RDWR);",923a26c14d6fac163dee9e2ee2b948f2a2e4b2c4665c3df83e13a358c84d9a92
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/tcp.c,33,1,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,char data[BUFSIZE];,b1b80fa20a0a6e734db0aa62f005fe56854728964e0f1183f2ee98d24b8725c9
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/tcp.c,107,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char buffer[BUFSIZE];,732a1e2d99d74c2ab632dd5938a095997dc4c5e63cd81724e4900809f445d8f5
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/tcp.c,166,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char buffer[BUFSIZE];,732a1e2d99d74c2ab632dd5938a095997dc4c5e63cd81724e4900809f445d8f5
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/tcp.c,238,7,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362)",,,CWE-362,"	fd = open(DATASOURCE, O_RDONLY);",6f5476ca135580deab2a21a4e756117cbc0eeee6b3f6ffa14a436825d241ea06
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/unix_fd_client.c,29,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,"	char read_buffer[17], f_buf[255];",a064d9a035f252532c8179408b0e211e381620ec3752a4477113ffcb6ae3917f
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/unix_fd_server.c,36,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char comparison_buffer[17];,d7d490e621c4a95282c682586dfb7de6b733dc97fdfbcbe22283e7b17dfc6b8d
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/unix_fd_server.c,37,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char inbound_buffer[17];,7ae102fbbc1481d56b17587131580315c7748995668a4081ad4719a94cd5fa11
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/unix_fd_server.c,48,12,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362)",,,CWE-362,"	if ((fd = open(argv[1], O_RDONLY)) < 0) {",294c362dbc745bd67fca3f6c19df758489d391a06a17ec84d88983f211d5515e
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/unix_fd_server.c,124,9,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"       	memcpy(CMSG_DATA(ctrl_mesg), &fd, sizeof(fd));",1c49317b46b64f7e3e00af4a0f7561509decf45eedcfc4a0fe679d4a4b92d174
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/unix_socket.c,96,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char msg_buf[MSG_BUF_MAX];,83ae26b42b3246bf1039f94e55b37ca1793bc7dfab6412971ff7a21a36435efc
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/unix_socket.c,123,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"		memcpy(addr.sun_path, sun_path, sun_path_len);",301e7bdd0b63e08fc6e73ca3b5328499d4a4e3fb9c09f52d594edf9683938a75
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/unix_socket.c,134,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"		memcpy(addr.sun_path, sun_path, sun_path_len);",301e7bdd0b63e08fc6e73ca3b5328499d4a4e3fb9c09f52d594edf9683938a75
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/unix_socket.c,153,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"	memcpy(msg_buf, argv[3], msg_buf_len);",b83ead9a67c2a74a438268fe545c7b85caf64fa71be1ebb1cc5192f7d94cc7fa
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/unix_socket_client.c,37,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char msg_buf[MSG_BUF_MAX];,83ae26b42b3246bf1039f94e55b37ca1793bc7dfab6412971ff7a21a36435efc
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/unix_socket_client.c,71,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char msg_buf[MSG_BUF_MAX];,83ae26b42b3246bf1039f94e55b37ca1793bc7dfab6412971ff7a21a36435efc
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/unix_socket_client.c,94,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"		memcpy(addr.sun_path, peer_addr->sun_path, peer_path_len);",36cfc932ff2cd5239db47ef14f2d2a8638bc3bf55ba7b6309c5c6cc00ca6a878
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/unix_socket_client.c,179,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"		memcpy(peer_addr.sun_path, sun_path, sun_path_len);",167e5c8eefc84b73c265b79f967e022d6ddcc40b30e5ce9e4d442c2dddf0d4e5
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/unix_socket_client.c,195,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"		memcpy(peer_addr.sun_path, sun_path, sun_path_len);",167e5c8eefc84b73c265b79f967e022d6ddcc40b30e5ce9e4d442c2dddf0d4e5
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/xattrs.c,30,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,	char name[256];,19c62a8ddc5a4443fedfdd576821b20b2ef7bed16768540672622dabf32627c6
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/xattrs.c,44,3,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,		char value[256];,68a178d598774fa3a82d2b9a13b3e6f32b153e9bc08fade6f8cab6bdac114a4e
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/stress/subdomain/change_hat.c,33,7,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362)",,,CWE-362,"	fd = open(o_file, O_RDONLY);",7f8047a7f701ca036b525649f7ff66c171829789a004ee10fc5b3b6c848b5273
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/stress/subdomain/change_hat.c,46,7,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362)",,,CWE-362,"	fd = open(o_file, O_RDONLY);",7f8047a7f701ca036b525649f7ff66c171829789a004ee10fc5b3b6c848b5273
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/stress/subdomain/open.c,21,8,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362)",,,CWE-362,"		fd = open(o_file, O_RDONLY);",7f8047a7f701ca036b525649f7ff66c171829789a004ee10fc5b3b6c848b5273
/home/capstone/Desktop/root/apparmor-2.13.3_pure/binutils/aa_exec.c,161,23,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,		required_len += 1 + strlen(namespace) + 3; /* :<NAMESPACE>:// */,1908b037f2369b84228bc46ba905a451e8f5be9006ed48c4cdef016be513b981
